"annual_kwh";"sq_meters";"epc_label";"building_era";"income_euro";"occupancy_count";"dist_to_brussels";"roof_color";"pet_ownership"
"2330";6964.74;140.34;"C";"1970-2000";34987.52;5;25.93;"Black";"0"
"2331";2802.41;133.11;"A";"Post-2000";27955.5;2;97.76;"Other";"1"
"2332";6257.36;174.53;"A";"Post-2000";55903.45;6;54.45;"Black";"1"
"2333";9480.3;190.06;"D";"1970-2000";60898.68;6;23.26;"Other";"0"
"2334";2832.3;130.6;"B";"Post-2000";27679.03;1;32.87;"Black";"1"
"2335";7209.91;196.63;"C";"1970-2000";119414.65;3;84.65;"Other";"0"
"2336";9284.78;118.49;"F";"Pre-1970";27147.11;7;60.72;"Black";"0"
"2337";7461.74;178.37;"B";"Post-2000";64989.26;6;6.54;"Black";"1"
"2338";11997.81;170.94;"E";"Pre-1970";44244.6;7;68.04;"Black";"1"
"2339";2810.11;84.77;"F";"Pre-1970";36656.98;2;47.69;"Red";"0"
"2340";7074.97;143.95;"C";"1970-2000";41967.11;6;91.36;"Red";"1"
"2341";3755.81;220.55;"E";"Pre-1970";83357.03;1;40.53;"Red";"0"
"2342";4238.39;178.47;"D";"1970-2000";78220.38;1;79.91;"Black";"1"
"2343";7772.81;158.78;"A";"Post-2000";44634.77;7;5.37;"Black";"0"
"2344";10658.19;160.44;"C";"1970-2000";67804.32;7;28.77;"Red";"0"
"2345";3985.79;175.62;"A";"Post-2000";42956.8;3;18.96;"Other";"0"
"2346";5383.07;138.41;"C";"1970-2000";68040.06;5;30.49;"Other";"1"
"2347";6985.12;122.44;"B";"Post-2000";41839.89;7;96.07;"Black";"0"
"2348";6196.53;202.3;"C";"1970-2000";91170.2;4;84.8;"Black";"1"
"2349";7960.31;116.96;"D";"1970-2000";19675.98;7;48.26;"Red";"0"
"2350";4496.87;155.67;"D";"1970-2000";81222.37;2;21.97;"Red";"0"
"2351";6878.39;172.03;"E";"Pre-1970";48652.33;5;84.49;"Red";"1"
"2352";4248.07;154.24;"A";"Post-2000";72123.84;2;35.56;"Black";"0"
"2353";6818.43;232.13;"F";"Pre-1970";101101.43;3;113.48;"Other";"0"
"2354";3950.93;231.44;"A";"Post-2000";72531.78;2;45.12;"Black";"1"
"2355";4603.22;306.81;"C";"1970-2000";115216.73;1;104.07;"Other";"1"
"2356";7024.7;147.31;"E";"Pre-1970";60061.8;5;39.48;"Red";"0"
"2357";7820.91;137.97;"E";"Pre-1970";18665.1;6;78.95;"Red";"1"
"2358";4626.52;110.34;"C";"1970-2000";34725.55;5;82.34;"Red";"0"
"2359";6183.06;205.28;"B";"Post-2000";71866.68;3;71.4;"Black";"1"
"2360";5713.23;146.81;"A";"Post-2000";34856.46;4;28.41;"Red";"1"
"2361";3819.88;127.16;"B";"Post-2000";53463.45;3;102.2;"Red";"1"
"2362";6093.13;102.37;"A";"Post-2000";35169.51;7;86.96;"Black";"0"
"2363";8719.08;172.99;"B";"1970-2000";54860.91;7;111.28;"Red";"1"
"2364";4070.62;161.13;"B";"1970-2000";44315.36;2;26.65;"Red";"1"
"2365";6344.67;159.42;"C";"1970-2000";43398.46;5;76.17;"Red";"0"
"2366";7322.39;150.05;"F";"Pre-1970";58664.11;5;41.94;"Black";"1"
"2367";9586.33;216.66;"A";"Post-2000";86314.17;7;39.51;"Other";"0"
"2368";5570.7;187.4;"A";"Post-2000";36500.36;4;74.77;"Black";"0"
"2369";10041.28;137.45;"D";"Pre-1970";25911.41;7;98.94;"Other";"1"
"2370";5844.75;173.35;"B";"1970-2000";74599.59;4;106.4;"Other";"1"
"2371";7580.11;126.7;"C";"1970-2000";23561.35;7;55.87;"Black";"0"
"2372";3477.64;148.71;"C";"Pre-1970";51586.56;1;54.62;"Black";"1"
"2373";4720.08;123.48;"C";"Pre-1970";62887.55;3;104.53;"Red";"1"
"2374";7303.22;183.92;"B";"Post-2000";49414.73;4;100.92;"Red";"0"
"2375";6543.6;152.84;"C";"Pre-1970";102695.49;5;30.24;"Other";"1"
"2376";3361.82;172.95;"A";"Post-2000";42349.66;1;52.61;"Red";"1"
"2377";7400.67;180.48;"C";"1970-2000";74729.09;6;25.95;"Black";"0"
"2378";8531.49;171.94;"C";"1970-2000";84980.17;6;94.98;"Red";"0"
"2379";6610.78;130.08;"A";"Post-2000";43639.03;7;13.92;"Red";"1"
"2380";9307.64;183.29;"A";"Post-2000";57576.14;7;46.45;"Black";"0"
"2381";4712.08;185.25;"C";"1970-2000";31277.07;2;67.86;"Black";"0"
"2382";5989.15;198.1;"B";"1970-2000";77786.81;4;21.64;"Other";"0"
"2383";6182.58;202.73;"B";"Post-2000";61321.16;5;62.17;"Black";"0"
"2384";4100.73;132.78;"F";"Pre-1970";20888.36;2;91.5;"Red";"1"
"2385";5659.96;121.85;"C";"1970-2000";46924.58;5;13.69;"Other";"1"
"2386";5726.86;197.52;"B";"1970-2000";55810.92;4;63.56;"Other";"1"
"2387";4303.11;186.62;"C";"1970-2000";66659.03;4;108.64;"Other";"0"
"2388";6638.73;173.57;"D";"Pre-1970";45239.93;5;21.06;"Other";"0"
"2389";5350.81;96.88;"C";"Pre-1970";26984.28;5;18.11;"Red";"0"
"2390";5301.1;139.29;"B";"Post-2000";42368.03;4;105.11;"Black";"0"
"2391";10138.52;205.09;"C";"1970-2000";100794.89;6;27.86;"Red";"0"
"2392";4840.34;138.84;"C";"1970-2000";27991.97;5;60.76;"Black";"1"
"2393";4937.88;167.32;"C";"1970-2000";28225.87;4;26.91;"Other";"0"
"2394";4932;119.42;"C";"1970-2000";36986.87;5;12.65;"Other";"0"
"2395";7195.75;90.7;"C";"1970-2000";15185.52;7;92.73;"Black";"0"
"2396";4368.18;100.58;"C";"1970-2000";24902.31;5;13;"Red";"0"
"2397";4774.85;154.13;"C";"1970-2000";20382.59;3;119.38;"Black";"0"
"2398";5574.92;192.4;"A";"Post-2000";73662.18;3;51.6;"Black";"1"
"2399";7257.19;190.6;"D";"Pre-1970";68923.77;4;83.71;"Other";"0"
"2400";4980.52;123.91;"C";"1970-2000";26722.62;3;19.55;"Other";"0"
"2401";4691.77;153.94;"D";"1970-2000";55271.24;3;60.11;"Black";"1"
"2402";4116;163.24;"B";"Post-2000";37719.24;3;87.92;"Black";"0"
"2403";5572.59;151.35;"E";"Pre-1970";45829.65;3;98.57;"Black";"1"
"2404";3685.55;213.27;"A";"Post-2000";87958.18;1;50.74;"Red";"0"
"2405";4164.3;79.53;"E";"Pre-1970";18232.99;3;28.21;"Other";"1"
"2406";6212.36;191.62;"D";"Pre-1970";38872.34;4;111.84;"Black";"0"
"2407";6629.23;190.93;"A";"Post-2000";51739.85;6;110.74;"Other";"1"
"2408";3272.94;164.02;"A";"Post-2000";18136.76;2;5.99;"Black";"0"
"2409";8241.49;165.99;"B";"Post-2000";45899.22;7;95.98;"Other";"1"
"2410";9201.16;183.76;"B";"Post-2000";66781.27;7;92.65;"Other";"1"
"2411";7232.05;153.81;"D";"1970-2000";40849.98;6;100.92;"Red";"1"
"2412";2893.75;158.65;"B";"Post-2000";45756.02;1;46.61;"Other";"0"
"2413";4242.33;150.77;"D";"Pre-1970";44959.91;3;100.61;"Black";"1"
"2414";3756.41;144.32;"A";"Post-2000";49283.9;2;43.73;"Other";"0"
"2415";4643.89;176.53;"D";"1970-2000";58602.87;2;107.56;"Black";"0"
"2416";6032.28;142.18;"B";"Post-2000";41472.69;4;63.21;"Black";"0"
"2417";5527.45;140.16;"B";"1970-2000";18308.68;5;18.07;"Black";"0"
"2418";5372.37;204.19;"C";"1970-2000";87196.08;1;42.61;"Other";"0"
"2419";2660.69;128.94;"A";"Post-2000";31320.21;1;82.22;"Black";"0"
"2420";4194.68;146.79;"B";"1970-2000";35430.52;4;92.05;"Black";"1"
"2421";7836;145.18;"F";"Pre-1970";36120.47;6;60.42;"Red";"0"
"2422";6999.03;142.99;"A";"Post-2000";49040.21;7;40.76;"Black";"1"
"2423";6401.8;153.22;"D";"1970-2000";42099.65;4;50.6;"Black";"0"
"2424";3876.16;162.25;"C";"1970-2000";53008.99;1;72.69;"Black";"0"
"2425";6989.55;161.25;"B";"Post-2000";35913.11;6;62.74;"Other";"0"
"2426";8546.07;157.83;"D";"1970-2000";45503.52;7;53.1;"Black";"1"
"2427";5890.23;154.39;"C";"1970-2000";50179.72;4;82.97;"Red";"0"
"2428";4230.03;187.98;"B";"1970-2000";62192.59;1;42.22;"Other";"0"
"2429";8626.18;165.33;"B";"1970-2000";34570.38;7;67.14;"Red";"0"
"2430";5251.05;172.18;"A";"Post-2000";50408.08;4;61.94;"Other";"0"
"2431";NA;NA;"E";"Pre-1970";54104.6;5;NA;"Black";"0"
"2432";2951.46;128.15;"A";"Post-2000";43623.81;2;60.63;"Black";"0"
"2433";2328.07;112.87;"A";"Post-2000";39475.79;2;29.89;"Red";"0"
"2434";4176.18;203.66;"D";"Pre-1970";71753.02;1;96.25;"Black";"1"
"2435";4259.23;143.69;"F";"Pre-1970";50395.09;2;63.9;"Red";"0"
"2436";5059.11;149.52;"F";"Pre-1970";12976.69;2;71.91;"Black";"1"
"2437";8663.85;169.57;"C";"1970-2000";41128.53;7;52.21;"Red";"1"
"2438";2941.92;128.65;"B";"Post-2000";36472.65;1;22.73;"Red";"1"
"2439";3410.57;161.45;"C";"1970-2000";48696.06;1;103.6;"Other";"1"
"2440";3207.27;213.58;"A";"Post-2000";52622.67;2;8.61;"Other";"0"
"2441";8789.6;174.65;"F";"Pre-1970";53050.11;5;76.83;"Black";"0"
"2442";8022.31;201.05;"E";"Pre-1970";61314.35;4;92.29;"Red";"0"
"2443";7719.28;126.63;"B";"Post-2000";27086.21;6;119.8;"Red";"0"
"2444";3999.19;148.56;"C";"1970-2000";21874.8;3;48.27;"Black";"0"
"2445";4421.79;157.11;"B";"Post-2000";41542.62;4;103.15;"Red";"0"
"2446";3693.43;213.01;"B";"Post-2000";38961.44;1;32.72;"Other";"1"
"2447";6184.31;156.21;"C";"1970-2000";61567.38;5;45.86;"Red";"0"
"2448";4496.04;181.76;"A";"Post-2000";78129.18;4;64.75;"Black";"0"
"2449";5447.59;146.89;"C";"Pre-1970";42007.54;4;78.18;"Other";"0"
"2450";3341.44;124.87;"D";"1970-2000";20264.23;3;75.27;"Black";"1"
"2451";11885.43;197.9;"E";"Pre-1970";81160.14;7;107.6;"Black";"0"
"2452";4020.45;151.99;"D";"Pre-1970";53445.93;3;39.38;"Black";"0"
"2453";7513.56;170.49;"C";"1970-2000";40817.6;7;106.59;"Other";"1"
"2454";5788.4;194.1;"D";"1970-2000";60589.47;3;70.31;"Other";"0"
"2455";4764.37;177.96;"B";"1970-2000";44862.82;4;12.76;"Other";"1"
"2456";10371.28;225.07;"E";"Pre-1970";129773.58;5;11.81;"Other";"0"
"2457";4553.71;129.43;"C";"1970-2000";34158.31;4;86.24;"Other";"1"
"2458";6130.1;164.83;"C";"1970-2000";46577;6;12.09;"Black";"1"
"2459";6674.11;118.61;"B";"Post-2000";26828.85;6;98.83;"Black";"0"
"2460";5265.79;132.35;"A";"Post-2000";23250.73;5;88.83;"Other";"0"
"2461";7970.02;165.98;"C";"Pre-1970";62037.84;4;59.93;"Red";"0"
"2462";7498.29;233.09;"C";"Pre-1970";79726.05;5;107.27;"Black";"0"
"2463";7111.19;183.37;"C";"1970-2000";61546.49;5;112.38;"Other";"1"
"2464";4806.44;109.65;"C";"1970-2000";23511.81;6;44.58;"Other";"0"
"2465";4905.19;179.83;"B";"Post-2000";53418.25;4;107.49;"Red";"1"
"2466";4552.55;148.68;"A";"Post-2000";28416.95;4;78.12;"Red";"0"
"2467";6423.18;138.28;"A";"Post-2000";53127.27;7;112.6;"Other";"0"
"2468";4066.67;128.53;"B";"Post-2000";16754.71;3;48.64;"Black";"0"
"2469";13218.17;192.62;"E";"Pre-1970";76651.29;7;21.92;"Red";"0"
"2470";8982.27;271.81;"C";"1970-2000";103154.6;4;30.87;"Other";"0"
"2471";5819.44;119.59;"F";"Pre-1970";47592.05;3;95.52;"Other";"1"
"2472";6432.72;189.46;"E";"Pre-1970";80612.54;4;61.77;"Other";"0"
"2473";9259.74;231.41;"F";"Pre-1970";31635.1;6;56.79;"Black";"1"
"2474";4793.37;130.24;"F";"Pre-1970";40569.87;3;32.79;"Red";"0"
"2475";5813.36;148.88;"B";"Post-2000";63512.88;5;99.5;"Red";"0"
"2476";10673.78;166;"D";"1970-2000";45141.93;7;29.07;"Black";"1"
"2477";6841.71;97.55;"D";"1970-2000";24947.95;7;15.38;"Other";"0"
"2478";6882.02;192.3;"A";"Post-2000";40967.07;4;41.72;"Other";"0"
"2479";3075.55;131.45;"B";"Post-2000";37340.91;1;65.79;"Black";"1"
"2480";3677.26;168.65;"C";"1970-2000";36156.79;1;70.23;"Black";"0"
"2481";8804.83;190.28;"C";"1970-2000";62372.95;7;115.12;"Black";"0"
"2482";6557.36;205.55;"C";"1970-2000";87451.54;4;34.53;"Other";"0"
"2483";3154.19;154.84;"A";"Post-2000";48871.95;2;84.49;"Black";"1"
"2484";4952.01;120.93;"F";"Pre-1970";51981.47;3;30.56;"Black";"0"
"2485";4160.5;142.55;"D";"1970-2000";60519.17;4;118.52;"Red";"0"
"2486";6311.74;121.11;"D";"Pre-1970";44395.9;5;28.41;"Black";"1"
"2487";8487.04;238.89;"A";"Post-2000";119716.95;5;38.39;"Red";"0"
"2488";6467.72;206.6;"F";"Pre-1970";50406.1;2;82.78;"Red";"1"
"2489";3135.25;168.04;"A";"Post-2000";51008.72;1;80.49;"Red";"0"
"2490";8434.26;241.21;"A";"Post-2000";94382.67;6;85.48;"Red";"0"
"2491";3023.22;105.12;"D";"1970-2000";16069.61;3;7.2;"Black";"0"
"2492";4371.8;150.11;"A";"Post-2000";54502.39;4;69.43;"Black";"1"
"2493";4837.96;160.35;"B";"Post-2000";37128.96;3;35.59;"Black";"0"
"2494";4523.97;121.69;"A";"Post-2000";34622.49;6;103.03;"Other";"0"
"2495";5024.14;117.99;"E";"Pre-1970";41411.13;3;16.66;"Other";"0"
"2496";9605.68;257.5;"D";"1970-2000";136814.65;4;46.61;"Other";"1"
"2497";3528.36;146.94;"B";"1970-2000";53922.98;2;112.27;"Black";"1"
"2498";4867.7;110.4;"A";"Post-2000";38039.79;6;17.69;"Other";"0"
"2499";4318.9;160.18;"E";"Pre-1970";25666.94;2;35.11;"Red";"0"
"2500";9368.98;224.1;"C";"1970-2000";109980.24;6;79.57;"Red";"0"
